Dataset,Dataset Type,Framework,Trial,F1 Score,Training Time
1479,binary,4intelligence,6,0.580983501799458,306.20663308916846
1479,binary,4intelligence,7,0.5970146706806998,289.5786601640284
1479,binary,4intelligence,8,0.6703381653322309,271.60438193510345
1479,binary,4intelligence,9,0.6588019973992949,313.4981608020171
1479,binary,4intelligence,10,0.6703381653322309,284.72218775395595
1479,binary,4intelligence,11,0.5893175710528169,310.7885804540129
1479,binary,4intelligence,12,0.5837209130193253,298.91863531802665
1479,binary,4intelligence,13,0.5839711294120586,298.8045621740457
1479,binary,4intelligence,14,0.5839988207500846,294.7245190060057
1479,binary,4intelligence,15,0.5832902175621962,313.21169638700667
1479,binary,4intelligence,16,0.5906072517375669,347.53331644694845
1479,binary,4intelligence,17,0.5751097896055347,364.3191285679786
1479,binary,4intelligence,18,0.6687398661157615,282.69112684507854
1479,binary,4intelligence,19,0.5945543364607121,296.9804670650192
1479,binary,4intelligence,20,0.580983501799458,310.7221090109815
1479,binary,autogluon,1,0.8683261382383753,20.829487115028314
1479,binary,autogluon,2,0.563638199206405,14.394782453018706
1479,binary,autogluon,3,0.8633176362663083,28.205858002009336
1479,binary,autogluon,4,0.601754250783377,14.39695570000913
1479,binary,autogluon,5,0.5069562955025511,13.821087410033215
1479,binary,autogluon,6,0.5718442836195071,13.672755491978023
1479,binary,autogluon,7,0.5346958411139086,17.326557155989576
1479,binary,autogluon,8,0.5032119543573493,13.718711510999128
1479,binary,autogluon,9,0.9094466191575497,21.637301464972552
1479,binary,autogluon,10,0.8724583304751973,19.221233927994035
1479,binary,autogluon,11,0.8847736625514403,19.416081250994466
1479,binary,autogluon,12,0.5621881547807472,14.421547106001526
1479,binary,autogluon,13,0.6255701138191517,11.796077162027359
1479,binary,autogluon,14,0.8435949051066066,18.557964420993812
1479,binary,autogluon,15,0.9259786208973201,22.731844969035592
1479,binary,autogluon,16,0.5555555555555556,16.295751928002574
1479,binary,autogluon,17,0.6375896818772494,13.565119314007461
1479,binary,autogluon,18,0.8519271507886308,20.067757640965283
1479,binary,autogluon,19,0.4687579823905718,15.39258347201394
1479,binary,autogluon,20,0.553114221023647,13.914575445000082
1479,binary,autokeras,1,0.6502238401220779,41.74541606096318
1479,binary,autokeras,2,0.5961405673373688,31.449605586996768
1479,binary,autokeras,3,0.5300113525634912,40.32180429698201
1479,binary,autokeras,4,0.6910774410774411,39.68178366601933
1479,binary,autokeras,5,0.6633919507482725,48.28667924803449
1479,binary,autokeras,6,0.5304032594279686,33.114698396995664
1479,binary,autokeras,7,0.6246529048765247,38.69632959703449
1479,binary,autokeras,8,0.3434887850310736,39.39531013299711
1479,binary,autokeras,9,0.5872533764321204,49.71825761400396
1479,binary,autokeras,10,0.6716428084526244,47.85000026301714
1479,binary,autokeras,11,0.6067174108109782,62.66911269602133
1479,binary,autokeras,12,0.6735253772290809,49.442054919025395
1479,binary,autokeras,13,0.719029135808291,58.53549225197639
1479,binary,autokeras,14,0.32649729619426593,40.233394898008555
1479,binary,autokeras,15,0.3572417451199101,45.72361576202093
1479,binary,autokeras,16,0.6665057959423807,37.547034263960086
1479,binary,autokeras,17,0.5613188320595728,48.08216521103168
1479,binary,autokeras,18,0.44546054971295024,27.13890809903387
1479,binary,autokeras,19,0.631644693285732,34.78097244905075
1479,binary,autokeras,20,0.5431844739114972,45.655800827022176
1479,binary,autopytorch,1,0.5633425811583096,312.61245000804774
1479,binary,autopytorch,2,0.33562207565251706,310.7009197809966
1479,binary,autopytorch,3,0.5896750473469599,309.1879770119558
1479,binary,autopytorch,4,0.5052354048964218,317.67409530398436
1479,binary,autopytorch,5,0.5021756789391644,315.5309783949633
1479,binary,autopytorch,6,0.5339865478479006,312.0663166579907
1479,binary,autopytorch,7,0.583897291515387,317.4026783060399
1479,binary,autopytorch,8,0.5752266763569359,315.0299143929733
1479,binary,autopytorch,9,0.5386571807212108,313.183852037997
1479,binary,autopytorch,10,0.5317714590422298,307.44983436900657
1479,binary,autopytorch,11,0.4816219823671389,315.30141443997854
1479,binary,autopytorch,12,0.5037761084462143,311.10519337200094
1479,binary,autopytorch,13,0.5967078189300411,319.1496416099835
1479,binary,autopytorch,14,0.47848120414492096,313.1213896489935
1479,binary,autopytorch,15,0.5349794238683128,309.5461211410002
1479,binary,autopytorch,16,0.525705312543653,315.9889675740269
1479,binary,autopytorch,17,0.4891932081474566,309.17166530899704
1479,binary,autopytorch,18,0.5266525615109493,315.9442415679805
1479,binary,autopytorch,19,0.4773131464562671,310.08927521301666
1479,binary,autopytorch,20,0.5054697635488596,315.42231259902474
1479,binary,autosklearn,1,1.0,298.6286281950306
1479,binary,autosklearn,2,1.0,297.9055145480088
1479,binary,autosklearn,3,1.0,299.68547678698087
1479,binary,autosklearn,4,1.0,298.0340473160031
1479,binary,autosklearn,5,1.0,297.2799055139767
1479,binary,autosklearn,6,1.0,297.4990302029764
1479,binary,autosklearn,7,1.0,300.0831482919748
1479,binary,autosklearn,8,1.0,301.8941888010013
1479,binary,autosklearn,9,1.0,298.4294725150103
1479,binary,autosklearn,10,1.0,298.3275337049854
1479,binary,autosklearn,11,1.0,298.7382642549928
1479,binary,autosklearn,12,1.0,300.60222560400143
1479,binary,autosklearn,13,1.0,303.0952690250124
1479,binary,autosklearn,14,1.0,300.1182658459875
1479,binary,autosklearn,15,1.0,299.7227322169929
1479,binary,autosklearn,16,1.0,299.872369410994
1479,binary,autosklearn,17,1.0,302.495741428982
1479,binary,autosklearn,18,1.0,299.78387267596554
1479,binary,autosklearn,19,1.0,301.6736200550222
1479,binary,autosklearn,20,1.0,297.32500237604836
1479,binary,evalml,1,0.9135802469135802,304.19106526498217
1479,binary,evalml,2,0.9217709510752287,303.5784614799777
1479,binary,evalml,3,0.9216354854699081,305.7049294390017
1479,binary,evalml,4,0.9046331034579025,302.31289826898137
1479,binary,evalml,5,0.9218345486964266,302.0676264669746
1479,binary,evalml,6,0.9136535473538646,301.510540082003
1479,binary,evalml,7,0.8971263126246121,302.9085927300039
1479,binary,evalml,8,0.9136535473538646,307.97184260201175
1479,binary,evalml,9,0.9464966212907989,309.46210787503514
1479,binary,evalml,10,0.9177735928018415,302.42445559002226
1479,binary,evalml,11,0.8969261054598335,303.990189492004
1479,binary,evalml,12,0.921858485257178,301.89551911799936
1479,binary,evalml,13,0.9094650205761317,303.925191849994
1479,binary,evalml,14,0.9423477873825755,307.4532039919868
1479,binary,evalml,15,0.925991344605475,310.5021055099787
1479,binary,evalml,16,0.9094496819038248,303.70627649105154
1479,binary,evalml,17,0.9423438130259261,305.2731750829844
1479,binary,evalml,18,0.9012814396317222,301.0699110989808
1479,binary,evalml,19,0.892840812593899,303.0952813529875
1479,binary,evalml,20,0.9382653288572324,302.34809029102325
1479,binary,fedot,1,0.9218106995884775,303.87312642899633
1479,binary,fedot,2,0.9465002455057121,303.7696525249994
1479,binary,fedot,3,0.9752910650763758,304.2206412980013
1479,binary,fedot,4,0.967049114331723,301.61542183399433
1479,binary,fedot,5,0.9670658983718988,301.3936619129963
1479,binary,fedot,6,0.730812450076493,300.6980628079982
1479,binary,fedot,7,0.9506223025193214,293.9067528259984
1479,binary,fedot,8,0.9259962335216572,300.7081848159942
1479,binary,fedot,9,0.9711729137731319,301.869698307004
1479,binary,fedot,10,0.7932409806869928,299.99430015800317
1479,binary,fedot,11,0.6753844487762616,301.995130477997
1479,binary,fedot,12,0.7646043095481296,300.2957310769998
1479,binary,fedot,13,0.7081000085115311,299.6503956989982
1479,binary,fedot,14,0.6944622204344654,304.3057007879979
1479,binary,fedot,15,0.9671072642691,302.3164749399948
1479,binary,fedot,16,0.9547018126600507,300.65029255399713
1479,binary,fedot,17,0.9794259603397703,306.3107318409966
1479,binary,fedot,18,0.9629692458578444,301.63088561999757
1479,binary,fedot,19,0.9588393723443407,300.5463090810008
1479,binary,fedot,20,0.7161680267676289,298.92669578399364
1479,binary,flaml,1,0.7558810248021198,300.111715239007
1479,binary,flaml,2,0.8637129588199768,299.97102745698066
1479,binary,flaml,3,0.8636431690763556,299.91767729399726
1479,binary,flaml,4,0.784464327055331,300.0810480710352
1479,binary,flaml,5,0.8271839106414367,300.1906320640119
1479,binary,flaml,6,0.7757204447469934,299.9804187580012
1479,binary,flaml,7,0.8722460626600059,299.90941241401015
1479,binary,flaml,8,0.8642573304102645,300.12961167498725
1479,binary,flaml,9,0.8674600930750209,300.0767582539702
1479,binary,flaml,10,0.851811708741664,300.08212467399426
1479,binary,flaml,11,0.8798580233113357,300.0828709389898
1479,binary,flaml,12,0.7744588744588744,300.02409494301537
1479,binary,flaml,13,0.8311898539345617,299.8196663999697
1479,binary,flaml,14,0.8505778505778506,299.96031827898696
1479,binary,flaml,15,0.864358791832823,300.0815860879957
1479,binary,flaml,16,0.8518066847335141,299.9012747600209
1479,binary,flaml,17,0.8683395229014018,300.0793970520026
1479,binary,flaml,18,0.8322663274223095,300.10260003397707
1479,binary,flaml,19,0.8010629144891225,300.05475639598444
1479,binary,flaml,20,0.8061702733021291,299.9864336019964
1479,binary,gama,1,1.0,270.2441462770221
1479,binary,gama,2,1.0,280.3643500839826
1479,binary,gama,3,0.9917692685535043,282.2288771700114
1479,binary,gama,4,0.9958840755631202,269.6902128219954
1479,binary,gama,5,0.9670781893004116,280.17736081400653
1479,binary,gama,6,0.9835177780470401,280.355836577015
1479,binary,gama,7,0.9876555755235858,271.7982041990035
1479,binary,gama,8,0.9917695473251029,270.8203756500152
1479,binary,gama,9,0.9876539028090104,280.2004851830425
1479,binary,gama,10,1.0,280.23865177697735
1479,binary,gama,11,0.9958858935853551,269.8981531690224
1479,binary,gama,12,0.9835177780470401,270.2711032980005
1479,binary,gama,13,0.9835418834997162,269.3127523579751
1479,binary,gama,14,0.9753094782901042,280.349724085012
1479,binary,gama,15,1.0,270.8170006639557
1479,binary,gama,16,0.9917695473251029,269.5579343410209
1479,binary,gama,17,0.9588547087492904,269.46098854002776
1479,binary,gama,18,1.0,270.0628544409992
1479,binary,gama,19,0.9876543209876543,269.5017266490031
1479,binary,gama,20,0.9711934156378601,269.4069191979943
1479,binary,h2o,1,0.31563786008230454,304.45560137100983
1479,binary,h2o,2,0.33104960882738654,303.0902995840297
1479,binary,h2o,3,0.34971207095060586,303.9915200860123
1479,binary,h2o,4,0.3632331668440733,303.4640764449723
1479,binary,h2o,5,0.35411020776874436,304.12666135199834
1479,binary,h2o,6,0.2996161427533977,302.79715872899396
1479,binary,h2o,7,0.34268734323447675,303.04297042201506
1479,binary,h2o,8,0.3649900112485147,302.9483830239624
1479,binary,h2o,9,0.3363162682534797,302.8701682880055
1479,binary,h2o,10,0.36818000796495415,303.11701950104907
1479,binary,h2o,11,0.3729079093988239,302.8515239919652
1479,binary,h2o,12,0.29782216673602446,302.67679347802186
1479,binary,h2o,13,0.3494587582751834,303.26216734497575
1479,binary,h2o,14,0.32649729619426593,302.9737128620036
1479,binary,h2o,15,0.3801215228797036,303.2659457899863
1479,binary,h2o,16,0.3669308619360803,303.27747503400315
1479,binary,h2o,17,0.3494587582751834,303.1051236100029
1479,binary,h2o,18,0.3640404996391532,302.86375635501463
1479,binary,h2o,19,0.35383148033969186,303.576676872035
1479,binary,h2o,20,0.34482681288615297,302.8085329410387
1479,binary,lightautoml,1,0.3494587582751834,204.03944300900912
1479,binary,lightautoml,2,0.33562207565251706,197.36067090102006
1479,binary,lightautoml,3,0.33104960882738654,199.59415500500472
1479,binary,lightautoml,4,0.31296296296296294,155.42146337602753
1479,binary,lightautoml,5,0.35411020776874436,197.85376259696204
1479,binary,lightautoml,6,0.36818000796495415,207.46809440798825
1479,binary,lightautoml,7,0.3219653047768456,211.69765178399393
1479,binary,lightautoml,8,0.36818000796495415,191.8755629080115
1479,binary,lightautoml,9,0.33562207565251706,191.7712590979645
1479,binary,lightautoml,10,0.36818000796495415,190.92072535399348
1479,binary,lightautoml,11,0.29520969158921717,197.77741085499292
1479,binary,lightautoml,12,0.36818000796495415,169.9050779910176
1479,binary,lightautoml,13,0.3174538034494944,164.60017675795825
1479,binary,lightautoml,14,0.34021453147136205,194.21966767695267
1479,binary,lightautoml,15,0.29520969158921717,149.2634451999911
1479,binary,lightautoml,16,0.34021453147136205,156.01528457703535
1479,binary,lightautoml,17,0.3174538034494944,204.98650984698907
1479,binary,lightautoml,18,0.3084929559705171,201.67428400699282
1479,binary,lightautoml,19,0.33562207565251706,197.1524492590106
1479,binary,lightautoml,20,0.3219653047768456,203.5744022789877
1479,binary,lightwood,1,0.4930547231877689,5.468146472000171
1479,binary,lightwood,2,0.5319664514573588,5.252922100000433
1479,binary,lightwood,3,0.5468954453511892,4.795202020000033
1479,binary,lightwood,4,0.5473864326323342,5.263549879000038
1479,binary,lightwood,5,0.46509305674730417,5.219049559999803
1479,binary,lightwood,6,0.5591038952266287,5.692045134000182
1479,binary,lightwood,7,0.5207366031490428,4.877500071000213
1479,binary,lightwood,8,0.5358798417255445,4.904940416000045
1479,binary,lightwood,9,0.47623505548729356,5.257946662999984
1479,binary,lightwood,10,0.5209954111377311,4.722698283999762
1479,binary,lightwood,11,0.5118652154432165,5.061508628999945
1479,binary,lightwood,12,0.470694515675962,5.144363181999779
1479,binary,lightwood,13,0.5070949219005341,5.210210914000072
1479,binary,lightwood,14,0.5184858939538525,4.787899925999682
1479,binary,lightwood,15,0.4967584505596202,4.880187443000068
1479,binary,lightwood,16,0.563474615039551,5.373963829999866
1479,binary,lightwood,17,0.5447856170237058,5.0805998620003265
1479,binary,lightwood,18,0.45677941699363644,5.057713931000308
1479,binary,lightwood,19,0.46902789044754833,5.0346622650004065
1479,binary,lightwood,20,0.5348007940600532,5.056055135999941
1479,binary,mljar,1,0.8928953500954344,31.581571280999924
1479,binary,mljar,2,0.9300055878041521,28.924253103999945
1479,binary,mljar,3,0.9465002455057121,29.276796787999047
1479,binary,mljar,4,0.9217177009133238,29.307832790000248
1479,binary,mljar,5,0.9177150031387319,31.099404355001752
1479,binary,mljar,6,0.9381663543882849,29.93752005999704
1479,binary,mljar,7,0.9259334537789822,28.810980474001553
1479,binary,mljar,8,0.9136622933011846,27.03299746000266
1479,binary,mljar,9,0.9382276723709967,27.898862998001277
1479,binary,mljar,10,0.9423868312757202,29.093899917999806
1479,binary,mljar,11,0.9341137453944918,32.48817561099713
1479,binary,mljar,12,0.9259886750399086,30.764861127994664
1479,binary,mljar,13,0.9135362666494099,29.344477111000742
1479,binary,mljar,14,0.9258380414312618,28.146703200000047
1479,binary,mljar,15,0.9424377124709252,32.385782837998704
1479,binary,mljar,16,0.8761070853462158,29.006862637004815
1479,binary,mljar,17,0.9423105094829128,29.72714071799419
1479,binary,mljar,18,0.9215707283345076,28.820700917996874
1479,binary,mljar,19,0.8763547837621911,30.058819862002565
1479,binary,mljar,20,0.930012687190124,28.58675871200103
1479,binary,naive,1,0.958856100906688,294.925266420003
1479,binary,naive,2,0.9505251019867728,298.93505915100104
1479,binary,naive,3,0.975307805660513,303.8378435449995
1479,binary,naive,4,0.9505736714975845,298.68349599899375
1479,binary,naive,5,0.9629189109589429,300.47209279399976
1479,binary,naive,6,0.9670591399204969,301.33754002299975
1479,binary,naive,7,0.9506122660618438,302.2592690419988
1479,binary,naive,8,0.9217388013812023,293.96740284800035
1479,binary,naive,9,0.9711836561527035,299.4445963179969
1479,binary,naive,10,0.9670781893004116,300.5132037499934
1479,binary,naive,11,0.9465655846614153,300.6677205529995
1479,binary,naive,12,0.9506390901771337,301.5235523690062
1479,binary,naive,13,0.9629692356426204,302.19501377599954
1479,binary,naive,14,0.9464857398024666,298.8398890890021
1479,binary,naive,15,0.9712227577151324,301.4869662350029
1479,binary,naive,16,0.9341452232027818,32.246913153001515
1479,binary,pycaret,1,0.958856100906688,70.20108627155423
1479,binary,pycaret,2,0.9546633984443692,68.82943270169199
1479,binary,pycaret,3,0.9711924398876912,70.22389154415578
1479,binary,pycaret,4,0.9670658983718988,70.73539082705975
1479,binary,pycaret,5,0.9752868357487923,70.74009243119508
1479,binary,pycaret,6,0.9505533341411204,71.7876281188801
1479,binary,pycaret,7,0.9341006016106164,71.50777399167418
1479,binary,pycaret,8,0.9588477366255144,71.4074687929824
1479,binary,pycaret,9,0.9629366034225981,72.19711872376502
1479,binary,pycaret,10,0.9753086419753086,71.47850828245282
1479,binary,pycaret,11,0.958884080336375,70.26723642926663
1479,binary,pycaret,12,0.9670927267847558,68.19587637856603
1479,binary,pycaret,13,0.9711963444756784,70.93586013000458
1479,binary,pycaret,14,0.942377070302434,71.51051188725978
1479,binary,pycaret,15,0.9383469536615816,71.96541561093181
1479,binary,pycaret,16,0.9547294430213024,70.73643151018769
1479,binary,pycaret,17,0.9670781893004116,71.98147401027381
1479,binary,pycaret,18,0.9794196765874326,70.53978502005339
1479,binary,pycaret,19,0.9381773615150488,71.73110843263566
1479,binary,pycaret,20,0.958822613143601,70.81887461151928
1479,binary,tpot,1,0.9506223018393908,315.19392133899964
1479,binary,tpot,2,0.9876539028090104,349.46178245695774
1479,binary,tpot,3,0.9629617084270314,314.8096920030075
1479,binary,tpot,4,0.9546786689498191,320.57402490702225
1479,binary,tpot,5,0.9794203778156009,325.3501975850086
1479,binary,tpot,6,0.9505887098807453,336.3015540179913
1479,binary,tpot,7,0.9711963428883668,337.0092445249902
1479,binary,tpot,8,0.9917695473251029,306.97778369201114
1479,binary,tpot,9,0.9753036234066045,318.25730813399423
1479,binary,tpot,10,0.938214843195686,319.3756036909763
1479,binary,tpot,11,0.9794448269393803,345.66813911602367
1479,binary,tpot,12,0.979436443488731,319.8680537220207
1479,binary,tpot,13,0.9835390946502057,346.09851894003805
1479,binary,tpot,14,0.9835363058006954,325.08533967798576
1479,binary,tpot,15,0.962989394165375,322.3794041679939
1479,binary,tpot,16,0.9835390946502057,360.0386567530222
1479,binary,tpot,17,0.9670536074433864,310.2294593990082
1479,binary,tpot,18,0.9917692685535043,337.4810275309719
1479,binary,tpot,19,0.9835290452574402,324.7515582740307
1479,binary,tpot,20,0.9917720596732942,328.98544929099995
1510,binary,4intelligence,1,0.9789566628363946,302.3439815258753
1510,binary,4intelligence,2,0.9748973832884168,313.26901459813234
1510,binary,4intelligence,3,0.9827071900862924,304.0845412700146
1510,binary,4intelligence,4,0.9827071900862924,156.89241149404552
1510,binary,4intelligence,5,0.979849750600214,116.96508316400286
1510,binary,4intelligence,6,0.9827071900862924,236.3628940240451
1510,binary,4intelligence,7,0.9806935220543872,266.21570820909983
1510,binary,4intelligence,8,0.9827071900862924,224.16569604921096
1510,binary,4intelligence,9,0.9804352993378452,238.31345687102294
1510,binary,4intelligence,10,0.9804352993378452,197.603599491762
1510,binary,4intelligence,11,0.9827071900862924,224.63284510404628
1510,binary,4intelligence,12,0.9827071900862924,222.07000939306454
1510,binary,4intelligence,13,0.9827071900862924,180.21222791016044
1510,binary,4intelligence,14,0.9804352993378452,291.86401776605635
1510,binary,4intelligence,15,0.9806935220543872,275.42378272593487
1510,binary,4intelligence,16,0.9806935220543872,229.12548583674652
1510,binary,4intelligence,17,0.9806935220543872,273.6308243738895
1510,binary,4intelligence,18,0.9827071900862924,219.01848218616215
1510,binary,4intelligence,19,0.9827071900862924,248.256983134037
1510,binary,4intelligence,20,0.9827071900862924,101.16284527105745
1510,binary,autogluon,1,0.938904609193234,16.047901367011946
1510,binary,autogluon,2,0.9473684210526315,6.2761187180294655
1510,binary,autogluon,3,0.964800855743678,6.585061919991858
1510,binary,autogluon,4,0.9644506001846722,6.951471449981909
1510,binary,autogluon,5,0.9643874643874643,6.25075065495912
1510,binary,autogluon,6,0.9559711605199416,6.623115643975325
1510,binary,autogluon,7,0.9562799231673403,6.266690852993634
1510,binary,autogluon,8,0.937489340301314,6.334299048001412
1510,binary,autogluon,9,0.9556931544547642,5.986070879967883
1510,binary,autogluon,10,0.9644196486301749,6.468633470009081
1510,binary,autogluon,11,0.9912133978913833,6.807642645959277
1510,binary,autogluon,12,0.9646963562753036,6.349680227984209
1510,binary,autogluon,13,0.9825499264365392,6.8124909329926595
1510,binary,autogluon,14,0.9649122807017544,6.666446472983807
1510,binary,autogluon,15,0.9650478854140182,6.405842942011077
1510,binary,autogluon,16,1.0,6.86630445002811
1510,binary,autogluon,17,0.9736533016826774,6.545884693041444
1510,binary,autogluon,18,0.9912118871012456,6.501582984055858
1510,binary,autogluon,19,0.9552943990909363,6.603405671019573
1510,binary,autogluon,20,0.9912019876383678,6.459221580007579
1510,binary,autokeras,1,0.9562212662481583,21.156596188957337
1510,binary,autokeras,2,0.9823481781376517,45.70705036097206
1510,binary,autokeras,3,0.9646655000673039,22.854099782998674
1510,binary,autokeras,4,0.9734329804040505,19.56754395295866
1510,binary,autokeras,5,0.9559912854030501,25.047428968013264
1510,binary,autokeras,6,0.9646331017416961,18.83116419595899
1510,binary,autokeras,7,0.9735947712418299,35.82371166202938
1510,binary,autokeras,8,0.9647641831852358,20.352774401020724
1510,binary,autokeras,9,0.9736004671522273,30.6228755430202
1510,binary,autokeras,10,0.991200155717409,37.38335775403539
1510,binary,autokeras,11,0.9823944451922646,19.340049560996704
1510,binary,autokeras,12,0.9473684210526315,55.874210830021184
1510,binary,autokeras,13,0.9823481781376517,36.87706568202702
1510,binary,autokeras,14,0.9737624581375282,19.698687085998245
1510,binary,autokeras,15,0.9825239427070089,20.536126733000856
1510,binary,autokeras,16,1.0,29.96328105602879
1510,binary,autokeras,17,0.9735785911619373,20.192997039004695
1510,binary,autokeras,18,0.9736356613037366,35.301220373949036
1510,binary,autokeras,19,0.946112115732369,18.65409136598464
1510,binary,autokeras,20,0.9644506001846722,32.439974098000675
1510,binary,autopytorch,1,0.9302702612358141,307.8842230719747
1510,binary,autopytorch,2,0.9298245614035088,308.9328449550085
1510,binary,autopytorch,3,0.964800855743678,307.1476789639564
1510,binary,autopytorch,4,0.9553950235064784,318.29894042003434
1510,binary,autopytorch,5,0.9643874643874643,314.04716154997004
1510,binary,autopytorch,6,0.9122807017543859,310.3528958079987
1510,binary,autopytorch,7,0.9649122807017544,310.91811170900473
1510,binary,autopytorch,8,0.9468857206888823,315.78383220301475
1510,binary,autopytorch,9,0.9736004671522273,315.0410599950119
1510,binary,autopytorch,10,0.9466294729452625,314.09505858196644
1510,binary,autopytorch,11,0.9647888903845291,315.55976153200027
1510,binary,autopytorch,12,0.9470445344129554,312.34692291601095
1510,binary,autopytorch,13,0.9824561403508771,314.15195667697117
1510,binary,autopytorch,14,0.991200155717409,312.2683401859831
1510,binary,autopytorch,15,0.9737373909269983,311.57368329301244
1510,binary,autopytorch,16,0.982633419927588,309.4335923239705
1510,binary,autopytorch,17,0.9648241482827948,315.7578680039733
1510,binary,autopytorch,18,0.9736356613037366,316.7641441100277
1510,binary,autopytorch,19,0.9643874643874643,314.50242656702176
1510,binary,autopytorch,20,0.9912019876383678,306.9087077919976
1510,binary,autosklearn,1,0.9473684210526315,303.37443330703536
1510,binary,autosklearn,2,0.9646963562753036,302.9938052769867
1510,binary,autosklearn,3,0.982400427871839,302.58522958197864
1510,binary,autosklearn,4,0.9823481781376517,300.33279187598964
1510,binary,autosklearn,5,0.9737679539004043,297.2016156690079
1510,binary,autosklearn,6,0.973582696311965,296.314992777945
1510,binary,autosklearn,7,0.9735947712418299,301.83980672003236
1510,binary,autosklearn,8,0.9465852130325814,299.6320411299821
1510,binary,autosklearn,9,0.991200155717409,298.145026794984
1510,binary,autosklearn,10,0.9646814404432132,297.5222275550477
1510,binary,autosklearn,11,0.9912133978913833,303.44966831000056
1510,binary,autosklearn,12,0.9646963562753036,300.5343337089871
1510,binary,autosklearn,13,1.0,300.09981031296775
1510,binary,autosklearn,14,0.9823407202216066,299.44438882998656
1510,binary,autosklearn,15,0.9825239427070089,299.12375058501493
1510,binary,autosklearn,16,1.0,297.8252251310041
1510,binary,autosklearn,17,0.9735785911619373,298.456545441004
1510,binary,autosklearn,18,0.9824561403508771,301.8702526090201
1510,binary,autosklearn,19,0.9643874643874643,300.4467974569998
1510,binary,autosklearn,20,0.9823481781376517,299.60389968100935
1510,binary,evalml,1,0.9736310301256335,300.7513601289829
1510,binary,evalml,2,0.9646963562753036,300.6325776389567
1510,binary,evalml,3,0.9649122807017544,300.7034579440369
1510,binary,evalml,4,0.9912019876383678,300.77089348598383
1510,binary,evalml,5,0.9825641025641025,300.70902585895965
1510,binary,evalml,6,0.9643188854489164,300.96854920801707
1510,binary,evalml,7,0.9643874643874643,301.27980144001776
1510,binary,evalml,8,0.9471462747778537,300.6558563730214
1510,binary,evalml,9,0.9553457217945438,301.51046383799985
1510,binary,evalml,10,0.9562707635625467,300.8045812519849
1510,binary,evalml,11,0.9558976047642969,303.76828795700567
1510,binary,evalml,12,0.9553950235064784,303.1709218500182
1510,binary,evalml,13,0.9912019876383678,301.60466015402926
1510,binary,evalml,14,0.9649122807017544,305.6846881720121
1510,binary,evalml,15,0.9738298581940532,300.92684667999856
1510,binary,evalml,16,1.0,300.93485989200417
1510,binary,evalml,17,0.9735785911619373,301.6535891799722
1510,binary,evalml,18,0.973728227378482,301.30029381695203
1510,binary,evalml,19,0.9643874643874643,300.8307198829716
1510,binary,evalml,20,0.9912019876383678,300.4288907459704
1510,binary,fedot,1,0.9736310301256335,300.1827110830054
1510,binary,fedot,2,0.9649122807017544,106.04045127899735
1510,binary,fedot,3,0.973644637910566,300.43676905600296
1510,binary,fedot,4,0.9912019876383678,165.02640587100177
1510,binary,fedot,5,0.9735947712418299,299.7561659100029
1510,binary,fedot,6,0.9559711605199416,168.0200890510023
1510,binary,fedot,7,0.9556635734276034,184.349977717
1510,binary,fedot,8,0.9287802840434419,300.0130022430021
1510,binary,fedot,9,0.9824561403508774,300.7494352020003
1510,binary,fedot,10,0.9823407202216066,300.3753410080026
1510,binary,fedot,11,0.9824561403508771,301.0468894240039
1510,binary,fedot,12,0.9560099381918393,398.3429450889962
1510,binary,fedot,13,1.0,379.49767399900156
1510,binary,fedot,14,0.9737624581375282,143.64182549199904
1510,binary,fedot,15,0.9737373909269983,300.0867134750006
1510,binary,fedot,16,1.0,229.70544928200252
1510,binary,fedot,17,0.9823883379947452,301.29776950599626
1510,binary,fedot,18,0.9559912854030501,304.000926419998
1510,binary,fedot,19,0.9823481781376517,300.9339979860015
1510,binary,flaml,1,0.9475535065284696,300.01845746999606
1510,binary,flaml,2,0.938413913468575,299.9784014520119
1510,binary,flaml,3,0.9559202666163618,300.0089672380127
1510,binary,flaml,4,0.9734329804040505,300.0225916610216
1510,binary,flaml,5,0.9911982570806099,300.08074049296556
1510,binary,flaml,6,0.9565875472996217,300.00389838201227
1510,binary,flaml,7,0.9649122807017544,300.0665675600176
1510,binary,flaml,8,0.9201108489034185,300.00712210900383
1510,binary,flaml,9,0.9646814404432132,299.9466567580239
1510,binary,flaml,10,0.9384010900218638,300.02554928994505
1510,binary,flaml,11,0.9824561403508771,299.9579895909992
1510,binary,flaml,12,0.9476497793096171,299.9777570120059
1510,binary,flaml,13,0.9912523813944032,300.0219001619844
1510,binary,flaml,14,0.9823407202216066,300.03891113301506
1510,binary,flaml,15,0.9389363357861245,300.03739859198686
1510,binary,flaml,16,0.9912737079766266,300.0287275839946
1510,binary,flaml,17,0.9824120741413975,300.0423615730251
1510,binary,flaml,18,0.9823883379947452,299.9306458060164
1510,binary,flaml,19,0.9552943990909363,300.0665969289839
1510,binary,flaml,20,0.9824561403508771,299.99276666203514
1510,binary,gama,1,0.9562212662481583,270.09208906895947
1510,binary,gama,2,0.9473684210526315,269.26748790207785
1510,binary,gama,3,0.982400427871839,269.24460881005507
1510,binary,gama,4,0.9823481781376517,269.18877105391584
1510,binary,gama,5,0.9735947712418299,269.3330904850736
1510,binary,gama,6,0.9651585967375441,269.7062002259772
1510,binary,gama,7,0.9735947712418299,269.5561923159985
