Dataset,Dataset Type,Framework,Trial,F1 Score,Training Time
41468,multilabel_native,autosklearn,1,0.6326092558358223,302.41549998905975
41468,multilabel_native,autosklearn,2,0.5886468451246881,297.12247438100167
41468,multilabel_native,autosklearn,3,0.6472599860853985,302.1954334389884
41468,multilabel_native,autosklearn,4,0.6015697752650616,301.0848355080234
41468,multilabel_native,autosklearn,5,0.6224553063308991,299.5002163850004
41468,multilabel_native,autosklearn,6,0.6243896881542421,301.96176063700113
41468,multilabel_native,autosklearn,7,0.6380138201637598,304.7949889510637
41468,multilabel_native,autosklearn,8,0.6374565909922106,299.6875386389438
41468,multilabel_native,autosklearn,9,0.6383258970094239,301.70142775203567
41468,multilabel_native,autosklearn,10,0.6250931815407966,301.8066889590118
41468,multilabel_native,autosklearn,11,0.6135725282877788,303.8742086569546
41468,multilabel_native,autosklearn,12,0.5754080345516311,300.392066875007
41468,multilabel_native,autosklearn,13,0.6198968346217982,302.34512690408155
41468,multilabel_native,autosklearn,14,0.6485528367389403,304.16315601498354
41468,multilabel_native,autosklearn,15,0.6210439203550677,301.9082044749521
41468,multilabel_native,autosklearn,16,0.6162958846898768,305.3581169389654
41468,multilabel_native,autosklearn,17,0.6398286315685648,300.9633638120722
41468,multilabel_native,autosklearn,18,0.6159007053785647,301.6379467570223
41468,multilabel_native,autosklearn,19,0.6579231728997986,303.31375744205434
41468,multilabel_native,autosklearn,20,0.6419770103049619,302.7829509091098
41468,multilabel_native,fedot,1,0.5059075723246846,312.6685119019967
41468,multilabel_native,fedot,2,0.4986187359663574,346.0166536600009
41468,multilabel_native,fedot,3,0.4815958098668379,345.8309626410046
41468,multilabel_native,fedot,4,0.4452747440899965,379.0976933769998
41468,multilabel_native,fedot,5,0.5233221880836195,296.9289167090028
41468,multilabel_native,fedot,6,0.5303256843604456,374.6261994870001
41468,multilabel_native,fedot,7,0.4415053759895509,324.851741135004
41468,multilabel_native,fedot,8,0.48721306139358034,436.77755964698736
41468,multilabel_native,fedot,9,0.5002332167959664,384.34596040799806
41468,multilabel_native,fedot,10,0.491230994697187,380.6729162069969
41468,multilabel_native,fedot,11,0.4892966237179098,361.6325987330056
41468,multilabel_native,fedot,12,0.4667591425267102,314.0757486259972
41468,multilabel_native,fedot,13,0.48666008798202526,354.88582460800535
41468,multilabel_native,fedot,14,0.46553366785941885,345.28525366699614
41468,multilabel_native,fedot,15,0.5021099466726037,336.4381875090039
41468,multilabel_native,fedot,16,0.44545201597305456,384.65816699499555
41468,multilabel_native,fedot,17,0.5375050744341878,339.06623874900106
41468,multilabel_native,fedot,18,0.5110269888981096,406.8983524280047
41470,multilabel_native,autogluon,1,0.3510039720945758,165.06203836699933
41470,multilabel_native,autogluon,2,0.358973849465658,168.54884844299886
41470,multilabel_native,autogluon,3,0.3558955394310136,167.33016806200249
41470,multilabel_native,autogluon,4,0.3486677318302075,172.04092969400153
41470,multilabel_native,autogluon,5,0.3446309281983156,168.7333803449983
41470,multilabel_native,autogluon,6,0.327619311623205,159.177667441003
41470,multilabel_native,autogluon,7,0.3269320271468976,169.84360673500123
41470,multilabel_native,autogluon,8,0.3986166706665331,186.841330837
41470,multilabel_native,autogluon,9,0.33685110194354045,191.3817692770026
41470,multilabel_native,autogluon,10,0.3794559924666814,167.45798113599812
41470,multilabel_native,autogluon,11,0.39340704048279396,162.438033491002
41470,multilabel_native,autogluon,12,0.35315088448402215,168.11823371799983
41470,multilabel_native,autogluon,13,0.3477099843756825,174.413544619998
41470,multilabel_native,autogluon,14,0.34221829597612946,166.40608023999812
41470,multilabel_native,autogluon,15,0.3337164102352991,164.85400692300027
41470,multilabel_native,autogluon,16,0.32945188600985703,162.26378135699997
41470,multilabel_native,autogluon,17,0.3168299094089081,164.66722047799703
41470,multilabel_native,autogluon,18,0.3695296962303489,171.50249952100057
41470,multilabel_native,autogluon,19,0.330934375657498,164.3992411149993
41470,multilabel_native,autogluon,20,0.3492999606224308,162.44645275100265
41470,multilabel_native,autokeras,1,0.6863244720502415,215.97331439505797
41470,multilabel_native,autokeras,2,0.6685935569802622,195.0051607519854
41470,multilabel_native,autokeras,3,0.6836926774817976,211.48383476096205
41470,multilabel_native,autokeras,4,0.6739326058933093,211.96251878899056
41470,multilabel_native,autokeras,5,0.6584008431279236,208.6721278579207
41470,multilabel_native,autokeras,6,0.68037404735201,213.96332257299218
41470,multilabel_native,autokeras,7,0.6957492474511581,211.65351287601516
41470,multilabel_native,autokeras,8,0.7095781509164115,228.09712648997083
41470,multilabel_native,autokeras,9,0.6735383878703533,306.1561502290424
41470,multilabel_native,autokeras,10,0.6713290472941275,285.47885487403255
41470,multilabel_native,autokeras,11,0.6767681830482145,198.8861473640427
41470,multilabel_native,autokeras,12,0.6703120764285735,288.8434875829844
41470,multilabel_native,autokeras,13,0.6764322626327282,199.90516697103158
41470,multilabel_native,autokeras,14,0.7113802831087889,201.94895371701568
41470,multilabel_native,autokeras,15,0.6969837142784662,230.68696185504086
41470,multilabel_native,autokeras,16,0.6682502416550707,283.02681077399757
41470,multilabel_native,autokeras,17,0.6517492949490692,196.8370680588996
41470,multilabel_native,autokeras,18,0.6770423309697826,293.076132363989
41470,multilabel_native,autokeras,19,0.662277092133165,207.00592293799855
41470,multilabel_native,autokeras,20,0.651372200528642,211.16826894297265
41470,multilabel_native,autosklearn,1,0.7483471145738129,299.55517553305253
41470,multilabel_native,autosklearn,2,0.7543867991916293,302.36424728203565
41470,multilabel_native,autosklearn,3,0.7866734165477152,302.5444389579352
41470,multilabel_native,autosklearn,4,0.7852215304609393,300.07099368900526
41470,multilabel_native,autosklearn,5,0.7614983528379865,300.9779479820281
41470,multilabel_native,autosklearn,6,0.7802474740078433,301.66759627102874
41470,multilabel_native,autosklearn,7,0.7959465122158643,296.2391027529957
41470,multilabel_native,autosklearn,8,0.8067145954398671,300.7589548530523
41470,multilabel_native,autosklearn,9,0.7820414004211914,302.0211654260056
41470,multilabel_native,autosklearn,10,0.7887704128987814,308.31651689403225
41470,multilabel_native,autosklearn,11,0.7690878048274117,300.28634679003153
41470,multilabel_native,autosklearn,12,0.7701978672321538,301.0912039419636
41470,multilabel_native,autosklearn,13,0.7789882418299451,301.1130752679892
41470,multilabel_native,autosklearn,14,0.7664356707799252,298.3354217549786
41470,multilabel_native,autosklearn,15,0.7809491053290406,300.63860717695206
41470,multilabel_native,autosklearn,16,0.763651683002071,301.74858928704634
41470,multilabel_native,autosklearn,17,0.76311127312411,300.75186241196934
41470,multilabel_native,autosklearn,18,0.7926435861569215,301.793377328082
41470,multilabel_native,autosklearn,19,0.7510701999084902,302.0476394810248
41470,multilabel_native,autosklearn,20,0.7817487036593666,300.1817904210184
41470,multilabel_native,fedot,1,0.6633925794202922,610.5768376765773
41470,multilabel_native,fedot,2,0.674994213457154,534.4337144661695
41470,multilabel_native,fedot,3,0.6602701585570253,1326.5434828745201
41470,multilabel_native,fedot,4,0.7089546050881171,928.6000100057572
41470,multilabel_native,fedot,5,0.6569719138681392,491.666562570259
41470,multilabel_native,fedot,6,0.6782881037097916,681.6112015396357
41470,multilabel_native,fedot,7,0.6536633990080974,659.4654690548778
41470,multilabel_native,fedot,8,0.7092496443196326,464.7004287717864
41470,multilabel_native,fedot,9,0.7079310456886077,508.1824787100777
41470,multilabel_native,fedot,10,0.6807519138820832,957.191452158615
41470,multilabel_native,fedot,11,0.6877628434309814,545.8088690843433
41470,multilabel_native,fedot,12,0.6816835763636251,322.98505920916796
41470,multilabel_native,fedot,13,0.7427641924832057,842.8582852473482
41470,multilabel_native,fedot,14,0.6664217375522717,815.09706028644
41470,multilabel_native,fedot,15,0.6253316685124948,314.2526599969715
41470,multilabel_native,fedot,16,0.7151306733523132,306.03658518753946
41470,multilabel_native,fedot,17,0.6961534358582379,309.55769787263125
41470,multilabel_native,fedot,18,0.7030075567514269,483.47649506945163
41470,multilabel_native,fedot,19,0.7246639012941986,480.4178159805015
41470,multilabel_native,fedot,20,0.743691580433617,322.22954788058996
41471,multilabel_native,autogluon,1,0.2761426574365372,203.4232486309993
41471,multilabel_native,autogluon,2,0.25293948565854,202.11508066199895
41471,multilabel_native,autogluon,3,0.3084514280502658,192.53624173200296
41471,multilabel_native,autogluon,4,0.2810402634551202,188.47608541099908
41471,multilabel_native,autogluon,5,0.2778750088199774,196.76926205700147
41471,multilabel_native,autogluon,6,0.3046880890885499,203.03528020999875
41471,multilabel_native,autogluon,7,0.2987470440893651,202.0531343090006
41471,multilabel_native,autogluon,8,0.28296576468944057,210.06443213499733
41471,multilabel_native,autogluon,9,0.29760877871997676,296.5329750889978
41471,multilabel_native,autogluon,10,0.28896721224936306,255.50995565199992
41471,multilabel_native,autogluon,11,0.30054407382792797,241.81110526699922
41471,multilabel_native,autogluon,12,0.274425687615052,193.4362844419993
41471,multilabel_native,autogluon,13,0.2891608315729786,183.0540704920022
41471,multilabel_native,autogluon,14,0.33868467663644825,214.83868828199775
41471,multilabel_native,autogluon,15,0.28333511014661195,223.75812917900112
41471,multilabel_native,autogluon,16,0.2562200274723196,205.52083411000058
41471,multilabel_native,autogluon,17,0.30366981537882054,201.84263359300166
41471,multilabel_native,autogluon,18,0.2875977653358456,219.57599225700324
41471,multilabel_native,autogluon,19,0.3103983928134115,205.3264800120014
41471,multilabel_native,autogluon,20,0.327418748541032,195.98743791599918
41471,multilabel_native,autokeras,1,0.729172741509257,83.05245600198396
41471,multilabel_native,autokeras,2,0.7048635247544421,77.18449515197426
41471,multilabel_native,autokeras,3,0.7244265338022677,77.79381082905456
41471,multilabel_native,autokeras,4,0.7445965415320955,78.43387463106774
41471,multilabel_native,autokeras,5,0.7465419930711577,75.70722170092631
41471,multilabel_native,autokeras,6,0.72124739700458,73.79705716797616
41471,multilabel_native,autokeras,7,0.7287755111086625,70.13933160505258
41471,multilabel_native,autokeras,8,0.7080025216490182,78.1790045700036
41471,multilabel_native,autokeras,9,0.6968875097192384,127.357052425039
41471,multilabel_native,autokeras,10,0.7362792345669529,111.10298350208905
41471,multilabel_native,autokeras,11,0.7306594468651344,67.42270135495346
41471,multilabel_native,autokeras,12,0.7553504280055029,123.53387395804748
41471,multilabel_native,autokeras,13,0.7261901517822911,75.56094518699683
41471,multilabel_native,autokeras,14,0.7583255307839908,73.17316122807097
41471,multilabel_native,autokeras,15,0.7468412254642278,86.17264680506196
41471,multilabel_native,autokeras,16,0.7465804148594268,110.75325655099005
41471,multilabel_native,autokeras,17,0.7096965300486272,75.74437238601968
41471,multilabel_native,autokeras,18,0.6798615802146903,127.4528184189694
41471,multilabel_native,autokeras,19,0.7507984576364728,78.4853561250493
41471,multilabel_native,autokeras,20,0.7169392980219013,69.96215398004279
41471,multilabel_native,autosklearn,1,0.7814455705147485,301.69022255798336
41471,multilabel_native,autosklearn,2,0.7914165258393062,299.23607304203324
41471,multilabel_native,autosklearn,3,0.7956917972295378,300.639180936967
41471,multilabel_native,autosklearn,4,0.7875855896717949,306.5091347369598
41471,multilabel_native,autosklearn,5,0.808200939549373,300.00930011703167
41471,multilabel_native,autosklearn,6,0.7740192363627002,298.3097807089798
41471,multilabel_native,autosklearn,7,0.7702406264764957,301.5973806499969
41471,multilabel_native,autosklearn,8,0.8155992809877759,299.88457260397263
41471,multilabel_native,autosklearn,9,0.7855407649345144,299.3319262880832
