Dataset,Dataset Type,Framework,Trial,F1 Score,Training Time
23,multiclass,tpot,15,0.5579748795642399,302.64254446403356
23,multiclass,tpot,16,0.5515884919030086,312.7784849739983
23,multiclass,tpot,17,0.5747833685459919,314.61934820201714
23,multiclass,tpot,18,0.5696296409816227,311.0636221119785
23,multiclass,tpot,19,0.5425426304316778,310.6594270559726
23,multiclass,tpot,20,0.580452709094425,300.7201608979958
36,multiclass,4intelligence,1,0.9842300440669078,302.59171725316264
36,multiclass,4intelligence,2,0.9842173598008336,304.85823347305995
36,multiclass,4intelligence,3,0.9842125199696689,315.6425077669264
36,multiclass,4intelligence,4,0.9842300440669078,309.61794805695536
36,multiclass,4intelligence,5,0.9842300440669078,291.340765770874
36,multiclass,4intelligence,6,0.9842300440669078,294.6479458499525
36,multiclass,4intelligence,7,0.9842300440669078,309.20177438890096
36,multiclass,4intelligence,8,0.9842300440669078,314.1089017071645
36,multiclass,4intelligence,9,0.9842173598008336,304.14047162694624
36,multiclass,4intelligence,10,0.9842300440669078,292.2638244532427
36,multiclass,4intelligence,11,0.9842173598008336,316.96050411199394
36,multiclass,4intelligence,12,0.9842300440669078,290.61032210692065
36,multiclass,4intelligence,13,0.9842125199696689,298.6588344630727
36,multiclass,4intelligence,14,0.9842300440669078,316.71331886602275
36,multiclass,4intelligence,15,0.9842300440669078,293.9900635780359
36,multiclass,4intelligence,16,0.9842300440669078,302.42329691073974
36,multiclass,4intelligence,17,0.9842300440669078,300.61541600605415
36,multiclass,4intelligence,18,0.9842300440669078,297.7905575999612
36,multiclass,4intelligence,19,0.9842300440669078,293.3189615520823
36,multiclass,4intelligence,20,0.9842173598008336,296.73904708698683
36,multiclass,autogluon,1,0.987043686438381,122.78357028961182
36,multiclass,autogluon,2,0.9762183437201425,82.48371579684317
36,multiclass,autogluon,3,0.9913404881819834,99.2910108556971
36,multiclass,autogluon,4,0.9825385641624609,146.19004184473306
36,multiclass,autogluon,5,0.9869607290974702,164.3945347275585
36,multiclass,autogluon,6,0.9718621856643042,25.71306043677032
36,multiclass,autogluon,7,0.9805575800303826,66.95583847537637
36,multiclass,autogluon,8,0.9740564918029518,57.27371127344668
36,multiclass,autogluon,9,0.9784997154842758,166.3838447285816
36,multiclass,autogluon,10,0.9826003332133396,100.99049073271453
36,multiclass,autogluon,11,0.9891724161909617,50.183769004419446
36,multiclass,autogluon,12,0.9783179810999361,41.100154059007764
36,multiclass,autogluon,13,0.9805409843907521,40.96824764460325
36,multiclass,autogluon,14,0.9870270935241046,44.019232709892094
36,multiclass,autogluon,15,0.9803420114811843,90.9244440710172
36,multiclass,autogluon,16,0.9804861245330734,46.21934811677784
36,multiclass,autogluon,17,0.9806890349973056,38.988787800073624
36,multiclass,autogluon,18,0.9869712007643042,160.53539414796978
36,multiclass,autogluon,19,0.9848153942290495,52.271878152154386
36,multiclass,autogluon,20,0.9847919227827542,153.3112403061241
36,multiclass,autokeras,1,0.9782379054827592,67.76780848499766
36,multiclass,autokeras,2,0.9806592280165219,55.89689995799927
36,multiclass,autokeras,3,0.9826035739664716,61.900062174001505
36,multiclass,autokeras,4,0.9631905833601827,55.900322833000246
36,multiclass,autokeras,5,0.9870265442784527,50.518809975001204
36,multiclass,autokeras,6,0.9783719030846646,71.4229276670012
36,multiclass,autokeras,7,0.963359297135613,46.89775636700142
36,multiclass,autokeras,8,0.9652306823611172,57.865326815001026
36,multiclass,autokeras,9,0.9741150339552358,84.53249799900004
36,multiclass,autokeras,10,0.9805362300984747,81.67850327799897
36,multiclass,autokeras,11,0.9783826706082129,52.590476468001725
36,multiclass,autokeras,12,0.9825856079730128,80.89967321800214
36,multiclass,autokeras,13,0.9718879268879269,69.8870024650023
36,multiclass,autokeras,14,0.9717423494366588,46.416131903999485
36,multiclass,autokeras,15,0.9762366237338147,83.21899869999834
36,multiclass,autokeras,16,0.9739101012631389,78.42774950500097
36,multiclass,autokeras,17,0.9563011372113063,48.66005597700132
36,multiclass,autokeras,18,0.9696718534484234,80.91213589700055
36,multiclass,autokeras,19,0.9718069708228031,59.36849183199956
36,multiclass,autokeras,20,0.976139559009152,58.452039880001394
36,multiclass,autopytorch,1,0.9804806330480019,315.2708541927859
36,multiclass,autopytorch,2,0.9610275490613563,325.77534027025104
36,multiclass,autopytorch,3,0.9825820321423069,325.0389284910634
36,multiclass,autopytorch,4,0.9698168685447842,312.1263982942328
36,multiclass,autopytorch,5,0.9803914084779647,332.8696856154129
36,multiclass,autopytorch,6,0.9633551876935098,315.13901751767844
36,multiclass,autopytorch,7,0.9763043808043809,317.6634046752006
36,multiclass,autopytorch,8,0.9590883910472989,324.82997753378004
36,multiclass,autopytorch,9,0.9762737463312866,311.15550772845745
36,multiclass,autopytorch,10,0.9676424603829322,313.89920651353896
36,multiclass,autopytorch,11,0.9870045952952712,313.09777029883116
36,multiclass,autopytorch,12,0.9543152578490924,329.03262505307794
36,multiclass,autopytorch,13,0.9783827047442163,359.1473698532209
36,multiclass,autopytorch,14,0.9805299198415028,317.0101015912369
36,multiclass,autopytorch,15,0.9740413561267114,315.1707808403298
36,multiclass,autopytorch,16,0.9782978351802852,311.8756088819355
36,multiclass,autopytorch,17,0.9759727559644251,312.6524492595345
36,multiclass,autopytorch,18,0.9783558481014234,317.6478760186583
36,multiclass,autopytorch,19,0.9653537865194108,360.47528284881264
36,multiclass,autopytorch,20,0.961452475033416,311.22214064002037
36,multiclass,autosklearn,1,0.9913273189194173,305.2020850029985
36,multiclass,autosklearn,2,0.9741559419645146,305.6584093950005
36,multiclass,autosklearn,3,0.98916403461858,315.03127864400085
36,multiclass,autosklearn,4,0.9847915568327231,301.827070825002
36,multiclass,autosklearn,5,0.9913248300494977,304.6391948629971
36,multiclass,autosklearn,6,0.9891731593859252,305.23057834200154
36,multiclass,autosklearn,7,0.9784126478421149,302.10902210100176
36,multiclass,autosklearn,8,0.987006712268702,296.4175681880006
36,multiclass,autosklearn,9,0.9784356106896056,305.59505784299836
36,multiclass,autosklearn,10,0.9783480871742093,303.22082642199894
36,multiclass,autosklearn,11,0.9913386983644481,306.14447913800177
36,multiclass,autosklearn,12,0.9869299937182411,305.75689922400124
36,multiclass,autosklearn,13,0.9848663998734356,306.56272880399774
36,multiclass,autosklearn,14,0.9934900986738374,300.21476162600084
36,multiclass,autosklearn,15,0.9870454257285852,298.33742264100147
36,multiclass,autosklearn,16,0.9783225145952222,308.302852159999
36,multiclass,autosklearn,17,0.97825546752319,302.03718115599986
36,multiclass,autosklearn,18,0.9934939572870608,308.7442759400001
36,multiclass,autosklearn,19,0.9848851906576457,300.39748268799667
36,multiclass,autosklearn,20,0.9848086379108403,309.8153393399989
36,multiclass,evalml,1,0.9719081862967923,302.3987816640001
36,multiclass,evalml,2,0.9742257500411114,301.06040453800233
36,multiclass,evalml,3,0.9763747872830275,304.60018500300066
36,multiclass,evalml,4,0.9716740186802203,301.0918174409999
36,multiclass,evalml,5,0.9760448730304047,308.03327032000016
36,multiclass,evalml,6,0.9805588489081422,300.89093371499985
36,multiclass,evalml,7,0.9827265157923465,301.2133930460004
36,multiclass,evalml,8,0.967643852683611,301.89563313100007
36,multiclass,evalml,9,0.9696496456173592,304.88658862900047
36,multiclass,evalml,10,0.978398027840959,310.16530329500165
36,multiclass,evalml,11,0.9805144989771559,301.7674695140013
36,multiclass,evalml,12,0.9760670918741455,300.80505098700087
36,multiclass,evalml,13,0.9716743866438855,300.59579756400126
36,multiclass,evalml,14,0.9891061666711461,302.0101510940003
36,multiclass,evalml,15,0.9716728746921415,300.47473513300065
36,multiclass,evalml,16,0.9697363742552787,301.61743290199956
36,multiclass,evalml,17,0.9657931450788646,301.17288714499955
36,multiclass,evalml,18,0.9848729486660521,300.5283025050012
36,multiclass,evalml,19,0.980491743347549,301.2881833249994
36,multiclass,evalml,20,0.9763841152146308,300.521925705998
36,multiclass,fedot,1,0.9762452864090478,276.00726128648967
36,multiclass,fedot,2,0.9848778866222551,270.00927618611604
36,multiclass,fedot,3,0.9781757112468655,267.17768199183047
36,multiclass,fedot,4,0.9783100773072788,262.36491660866886
36,multiclass,fedot,5,0.9720257526777777,595.8364101350307
36,multiclass,fedot,6,0.9762566554947141,326.99131073243916
36,multiclass,fedot,7,0.986835304641949,503.16395914182067
36,multiclass,fedot,8,0.9826399311678939,494.58699878305197
36,multiclass,fedot,9,0.9804725056302748,454.5815699044615
36,multiclass,fedot,10,0.9760566328868217,490.16675325576216
36,multiclass,fedot,11,0.9805246755102107,301.37850013095886
36,multiclass,fedot,12,0.9825264498334021,305.41901657078415
36,multiclass,fedot,13,0.9849315076951491,302.6931456895545
36,multiclass,fedot,14,0.9783615436315183,301.34616357833147
36,multiclass,flaml,1,0.9869655442355145,299.81940260300325
36,multiclass,flaml,2,0.9786424885399091,299.94226298300055
36,multiclass,flaml,3,0.9891794119410456,300.75201776899485
36,multiclass,flaml,4,0.9742463497392954,299.84439004999876
36,multiclass,flaml,5,0.9913248300494977,301.3055438320007
36,multiclass,flaml,6,0.982746320088867,305.5344072010048
36,multiclass,flaml,7,0.9804836451486234,300.9647451280034
36,multiclass,flaml,8,0.9891725512612534,303.5766618349953
36,multiclass,flaml,9,0.9784470580860231,300.57444351500453
36,multiclass,flaml,10,0.9783542130710882,301.22931663099735
